transaction_id,customer_id,amount,failure_reason,previous_successes,previous_failures,customer_lifetime_value,retry_count,days_since_last_payment,checkout_duration,payment_method,risk_score,recovered
TXN-04224,CUST-5728,41266.07,network_error,6,1,58822.34,2,175,188,upi,0.454,1
TXN-04225,CUST-9263,41430.03,insufficient_balance,8,0,37273.44,0,9,522,upi,0.215,1
TXN-04226,CUST-9785,36654.55,temporary_bank_decline,9,1,189569.47,3,131,275,netbanking,0.505,1
TXN-04227,CUST-5392,28769.84,temporary_bank_decline,5,2,83524.72,3,117,348,upi,0.38,0
TXN-04228,CUST-4151,34330.28,network_error,13,1,10559.21,0,135,433,netbanking,0.268,0
TXN-04229,CUST-6953,38784.24,authentication_failure,7,3,197875.33,1,80,264,upi,0.453,0
TXN-04230,CUST-2448,6159.13,temporary_bank_decline,10,2,89545.07,3,138,406,upi,0.411,1
TXN-04231,CUST-8928,7341.28,temporary_bank_decline,5,0,183944.31,2,44,338,wallet,0.186,1
TXN-04232,CUST-8482,14057.62,expired_card,8,2,94457.35,4,101,209,netbanking,0.402,0
TXN-04233,CUST-6464,42883.64,authentication_failure,6,1,6115.85,2,87,524,netbanking,0.371,1
TXN-04234,CUST-1956,1929.53,insufficient_balance,7,0,84395.48,3,94,189,upi,0.258,1
TXN-04235,CUST-3111,43825.45,temporary_bank_decline,7,1,177971.73,2,151,331,upi,0.398,1
TXN-04236,CUST-4085,18452.84,temporary_bank_decline,9,3,114893.91,4,111,554,wallet,0.405,0
TXN-04237,CUST-8594,34733.97,temporary_bank_decline,14,3,112823.32,2,14,154,netbanking,0.407,0
TXN-04238,CUST-5907,44440.85,temporary_bank_decline,14,1,125816.08,0,119,166,card,0.348,1
TXN-04239,CUST-2671,19734.26,temporary_bank_decline,7,2,21837.05,3,26,355,card,0.289,0
TXN-04240,CUST-8965,32855.94,temporary_bank_decline,11,1,120824.88,0,1,385,upi,0.269,1
TXN-04241,CUST-4413,7702.2,expired_card,6,3,100389.87,2,128,223,card,0.346,0
TXN-04242,CUST-9847,10354.0,temporary_bank_decline,7,1,114711.14,0,18,440,card,0.134,1
TXN-04243,CUST-9313,33287.78,authentication_failure,10,0,156247.32,4,19,80,upi,0.305,1
TXN-04244,CUST-9021,5593.15,insufficient_balance,6,3,171415.73,4,120,418,card,0.454,0
TXN-04245,CUST-2866,29748.68,network_error,5,1,1188.08,4,23,302,upi,0.275,0
TXN-04246,CUST-8661,19809.81,temporary_bank_decline,9,1,57943.53,0,15,517,wallet,0.157,0
TXN-04247,CUST-5331,15791.04,authentication_failure,13,3,174939.69,1,85,248,upi,0.282,1
TXN-04248,CUST-5793,20951.6,temporary_bank_decline,13,3,27009.6,4,157,114,netbanking,0.441,1
TXN-04249,CUST-7888,37352.14,network_error,6,1,7700.17,0,90,517,card,0.131,0
TXN-04250,CUST-7725,41156.6,insufficient_balance,7,2,147458.83,0,40,346,upi,0.286,0
TXN-04251,CUST-4363,25544.58,network_error,5,2,183061.67,2,161,90,wallet,0.469,1
TXN-04252,CUST-7960,37653.51,network_error,10,1,89706.01,4,76,56,wallet,0.45,1
TXN-04253,CUST-9583,37000.6,insufficient_balance,4,2,176014.59,3,147,18,upi,0.498,0
TXN-04254,CUST-1724,19247.66,network_error,7,2,71933.73,3,24,183,card,0.324,0
TXN-04255,CUST-6019,5602.07,temporary_bank_decline,5,1,68455.33,4,118,442,netbanking,0.305,0
TXN-04256,CUST-4164,46674.46,insufficient_balance,6,1,72648.5,4,32,494,upi,0.407,0
TXN-04257,CUST-7258,701.37,expired_card,6,2,114095.31,4,64,303,upi,0.321,0
TXN-04258,CUST-7008,20909.62,temporary_bank_decline,9,1,82337.69,2,117,357,upi,0.289,1
TXN-04259,CUST-4139,12403.18,network_error,7,0,190100.39,2,48,469,upi,0.229,0
TXN-04260,CUST-1448,15080.59,expired_card,5,1,52393.19,3,40,11,upi,0.259,0
TXN-04261,CUST-4161,49387.36,expired_card,8,5,34745.18,3,70,570,netbanking,0.532,0
TXN-04262,CUST-4417,41936.67,insufficient_balance,6,0,145218.05,1,35,219,upi,0.28,0
TXN-04263,CUST-1348,10042.92,temporary_bank_decline,15,1,88220.84,0,166,523,netbanking,0.229,1
TXN-04264,CUST-1420,19633.38,temporary_bank_decline,5,2,60927.51,1,75,40,upi,0.3,0
TXN-04265,CUST-8648,6080.96,expired_card,5,1,45920.21,1,79,415,wallet,0.189,0
TXN-04266,CUST-7392,32655.41,network_error,8,2,179076.98,1,80,235,card,0.251,0
TXN-04267,CUST-8236,15206.78,authentication_failure,9,2,23184.37,3,176,105,upi,0.427,0
TXN-04268,CUST-4408,38027.97,temporary_bank_decline,12,1,29454.97,4,20,61,card,0.44,1
TXN-04269,CUST-7789,33327.74,insufficient_balance,4,0,45329.98,1,171,252,card,0.245,0
TXN-04270,CUST-6551,482.5,insufficient_balance,11,1,72752.24,0,15,575,upi,0.034,0
TXN-04271,CUST-5364,31408.97,authentication_failure,5,3,144635.85,0,61,492,upi,0.301,0
TXN-04272,CUST-1623,41697.39,temporary_bank_decline,1,1,152507.48,4,41,381,card,0.411,0
TXN-04273,CUST-2462,21473.21,insufficient_balance,8,2,179952.39,0,49,347,netbanking,0.153,1
TXN-04274,CUST-3842,49429.15,temporary_bank_decline,5,2,174872.73,0,136,545,card,0.293,1
TXN-04275,CUST-4393,2469.51,expired_card,6,1,186927.11,1,96,559,upi,0.151,0
TXN-04276,CUST-6192,3791.95,temporary_bank_decline,6,4,86228.69,1,3,493,upi,0.167,1
TXN-04277,CUST-8154,25256.96,insufficient_balance,8,2,191329.11,2,98,470,upi,0.421,0
TXN-04278,CUST-2491,13943.3,authentication_failure,10,2,6463.72,0,154,74,card,0.265,0
TXN-04279,CUST-9470,29175.38,expired_card,10,2,76455.49,2,49,265,upi,0.271,0
TXN-04280,CUST-7405,26813.9,insufficient_balance,7,1,140410.05,1,154,326,upi,0.341,0
TXN-04281,CUST-7053,5159.35,insufficient_balance,10,0,185316.46,1,155,493,card,0.224,0
TXN-04282,CUST-2141,23799.06,authentication_failure,7,2,42322.47,2,82,308,card,0.31,0
TXN-04283,CUST-1335,27581.02,authentication_failure,6,0,186680.63,2,15,509,card,0.195,1
TXN-04284,CUST-9833,39075.19,temporary_bank_decline,6,2,48379.63,4,5,292,card,0.548,0
TXN-04285,CUST-9656,33471.07,authentication_failure,12,1,170335.43,0,41,315,card,0.215,1
TXN-04286,CUST-3459,17840.46,network_error,14,0,177225.31,0,143,262,card,0.183,1
TXN-04287,CUST-4055,2370.75,expired_card,12,2,25646.17,0,72,318,wallet,0.109,1
TXN-04288,CUST-4136,40104.59,insufficient_balance,6,1,86542.94,0,99,542,upi,0.257,0
TXN-04289,CUST-3701,10461.96,temporary_bank_decline,8,2,37591.13,2,56,66,card,0.182,0
TXN-04290,CUST-8538,46307.7,temporary_bank_decline,9,1,58520.62,3,42,490,upi,0.404,0
TXN-04291,CUST-4666,15800.01,network_error,5,4,30839.41,1,127,261,wallet,0.23,0
TXN-04292,CUST-6565,7971.92,temporary_bank_decline,10,0,150132.63,3,59,264,card,0.197,0
TXN-04293,CUST-5336,48126.51,insufficient_balance,14,2,152189.14,2,140,195,netbanking,0.447,0
TXN-04294,CUST-4169,45231.5,authentication_failure,9,2,116622.37,2,98,304,card,0.437,0
TXN-04295,CUST-6515,6340.14,temporary_bank_decline,8,3,38024.77,0,103,578,upi,0.217,1
TXN-04296,CUST-1211,34873.72,network_error,10,0,58348.36,2,6,354,wallet,0.302,1
TXN-04297,CUST-9580,24308.4,network_error,12,2,142848.52,2,90,373,upi,0.298,1
TXN-04298,CUST-9942,46788.23,network_error,10,2,52081.49,4,100,573,card,0.54,1
TXN-04299,CUST-3246,40464.68,expired_card,7,2,62959.4,0,95,153,upi,0.252,0
TXN-04300,CUST-7482,11083.37,network_error,6,0,192391.1,3,47,516,netbanking,0.286,0
TXN-04301,CUST-8048,44319.58,temporary_bank_decline,7,4,174536.18,0,7,488,card,0.26,0
TXN-04302,CUST-8157,26481.45,temporary_bank_decline,8,1,32318.49,2,87,492,upi,0.306,1
TXN-04303,CUST-4007,47745.28,temporary_bank_decline,13,4,149156.73,3,168,163,card,0.655,0
TXN-04304,CUST-8318,17026.66,insufficient_balance,9,0,68951.63,3,129,552,card,0.297,0
TXN-04305,CUST-3241,12371.98,insufficient_balance,9,1,184057.77,3,26,63,card,0.298,0
TXN-04306,CUST-2099,15943.13,authentication_failure,7,3,183817.01,1,160,186,card,0.336,1
TXN-04307,CUST-2784,5489.73,network_error,9,2,168694.38,1,26,38,netbanking,0.147,0
TXN-04308,CUST-4556,37237.96,temporary_bank_decline,8,0,61767.13,3,23,492,upi,0.408,0
TXN-04309,CUST-9303,37307.82,temporary_bank_decline,4,1,20718.5,2,19,265,upi,0.337,1
TXN-04310,CUST-4275,358.8,expired_card,14,2,92257.2,0,74,175,upi,0.027,1
TXN-04311,CUST-4498,34500.03,network_error,11,4,72719.44,2,161,509,upi,0.535,1
TXN-04312,CUST-9569,48685.27,network_error,10,2,43553.15,1,164,282,upi,0.497,0
TXN-04313,CUST-9782,15880.2,temporary_bank_decline,8,2,158665.72,3,100,592,card,0.242,1
TXN-04314,CUST-2823,19723.68,temporary_bank_decline,12,2,1155.77,1,94,45,card,0.239,0
TXN-04315,CUST-5913,30056.47,expired_card,4,0,73555.65,4,124,140,netbanking,0.415,0
TXN-04316,CUST-6535,40520.98,network_error,10,2,113031.4,0,18,213,upi,0.276,1
TXN-04317,CUST-7562,19276.28,insufficient_balance,7,1,30972.69,0,23,597,upi,0.128,1
TXN-04318,CUST-2309,11964.04,authentication_failure,11,1,132260.58,2,63,523,upi,0.18,1
TXN-04319,CUST-3337,38994.4,temporary_bank_decline,15,4,10023.94,2,58,373,wallet,0.433,1
TXN-04320,CUST-5826,2984.03,expired_card,8,0,141628.72,2,17,127,upi,0.147,0
TXN-04321,CUST-7018,7331.28,expired_card,3,5,31013.56,0,80,486,wallet,0.249,0
TXN-04322,CUST-3850,45870.57,insufficient_balance,10,2,13854.44,1,79,258,upi,0.385,1
TXN-04323,CUST-7624,41557.8,temporary_bank_decline,7,1,37181.03,4,134,529,netbanking,0.571,1
TXN-04324,CUST-5359,25652.29,insufficient_balance,6,0,30761.94,4,3,310,netbanking,0.348,1
TXN-04325,CUST-2417,9712.16,network_error,8,0,108191.72,2,3,324,netbanking,0.108,1
TXN-04326,CUST-6946,47686.63,temporary_bank_decline,5,1,120889.58,0,43,558,upi,0.235,1
TXN-04327,CUST-4979,13207.7,authentication_failure,7,1,157096.9,1,103,402,upi,0.2,0
TXN-04328,CUST-2821,47960.0,insufficient_balance,14,0,31975.75,1,171,269,wallet,0.396,1
TXN-04329,CUST-1596,10669.22,authentication_failure,5,1,1981.63,2,9,17,card,0.118,1
TXN-04330,CUST-9591,14896.69,network_error,9,1,51673.36,3,55,136,upi,0.35,0
TXN-04331,CUST-8531,43072.49,insufficient_balance,5,0,194322.0,2,94,329,upi,0.379,0
TXN-04332,CUST-6547,42667.37,insufficient_balance,10,2,85950.24,3,77,528,upi,0.417,0
TXN-04333,CUST-1625,32351.61,network_error,7,0,108794.85,1,25,39,upi,0.266,0
TXN-04334,CUST-4769,38838.47,expired_card,11,2,36334.19,2,157,569,card,0.406,0
TXN-04335,CUST-8126,23338.88,temporary_bank_decline,8,1,35547.88,1,135,310,card,0.252,1
TXN-04336,CUST-2675,42355.77,insufficient_balance,6,1,99214.44,2,96,152,upi,0.262,0
TXN-04337,CUST-8215,5013.9,temporary_bank_decline,9,2,38843.15,0,6,467,card,0.158,1
TXN-04338,CUST-7544,10509.55,network_error,9,0,157371.24,2,80,24,upi,0.227,0
TXN-04339,CUST-9707,13107.74,insufficient_balance,7,0,46070.95,3,29,584,upi,0.236,0
TXN-04340,CUST-9109,36586.49,authentication_failure,12,2,137774.36,4,37,588,upi,0.415,0
TXN-04341,CUST-5305,37688.72,temporary_bank_decline,8,0,19811.81,2,156,531,card,0.341,0
TXN-04342,CUST-7427,13096.62,network_error,4,0,46132.32,4,41,258,upi,0.255,1
TXN-04343,CUST-3845,40874.29,temporary_bank_decline,12,1,102735.54,0,139,167,card,0.439,1
TXN-04344,CUST-7447,45125.42,network_error,9,0,79046.55,0,75,55,card,0.295,0
TXN-04345,CUST-5738,5075.91,network_error,8,0,21943.36,0,166,123,netbanking,0.118,1
TXN-04346,CUST-3219,17011.62,insufficient_balance,8,0,77145.39,2,113,82,netbanking,0.16,0
TXN-04347,CUST-2436,11436.36,authentication_failure,9,2,138705.26,0,87,310,card,0.168,1
TXN-04348,CUST-6526,13625.45,insufficient_balance,10,3,47556.68,3,21,40,netbanking,0.356,0
TXN-04349,CUST-6235,26006.92,expired_card,5,1,21912.21,2,144,207,upi,0.366,0
TXN-04350,CUST-7373,14600.6,expired_card,9,0,121960.85,3,76,345,card,0.324,1
TXN-04351,CUST-5810,47220.23,insufficient_balance,17,1,192705.01,4,110,437,upi,0.54,0
TXN-04352,CUST-3345,35884.62,temporary_bank_decline,7,1,97496.54,1,11,52,upi,0.161,1
TXN-04353,CUST-8468,36342.4,insufficient_balance,12,3,13662.16,0,110,227,upi,0.294,0
TXN-04354,CUST-5484,42486.09,temporary_bank_decline,3,1,15571.26,1,153,541,card,0.377,0
TXN-04355,CUST-9391,38071.05,insufficient_balance,7,1,152922.97,2,115,21,wallet,0.315,1
TXN-04356,CUST-8549,561.86,expired_card,10,0,138171.41,0,24,255,card,0.038,0
TXN-04357,CUST-8747,38165.02,network_error,8,0,126093.65,3,124,383,card,0.396,1
TXN-04358,CUST-3701,3200.24,network_error,8,4,160608.5,2,100,511,upi,0.319,0
TXN-04359,CUST-5493,5466.99,authentication_failure,9,4,127245.93,1,69,113,card,0.241,0
TXN-04360,CUST-4758,43940.16,temporary_bank_decline,8,0,54789.44,2,126,23,card,0.398,1
TXN-04361,CUST-8852,27576.46,insufficient_balance,8,1,133281.41,3,49,35,card,0.372,0
TXN-04362,CUST-7075,36543.86,network_error,5,1,193419.8,0,79,265,card,0.341,0
TXN-04363,CUST-8726,48703.96,authentication_failure,4,1,123143.09,1,31,295,card,0.269,1
TXN-04364,CUST-5434,21553.43,insufficient_balance,7,1,168070.27,2,66,189,upi,0.203,0
TXN-04365,CUST-6142,39060.19,expired_card,10,0,135757.93,3,75,215,card,0.456,0
TXN-04366,CUST-2765,27914.47,insufficient_balance,9,2,114498.04,4,122,149,card,0.434,1
TXN-04367,CUST-7665,13223.99,temporary_bank_decline,8,4,161547.55,2,64,188,upi,0.256,1
TXN-04368,CUST-9955,48682.38,expired_card,5,1,188374.29,2,83,442,netbanking,0.438,0
TXN-04369,CUST-9995,8820.17,temporary_bank_decline,13,1,177337.47,4,100,306,upi,0.343,1
TXN-04370,CUST-1343,42781.55,expired_card,4,2,25362.53,4,70,468,upi,0.442,0
TXN-04371,CUST-5018,16784.59,temporary_bank_decline,6,0,67685.84,4,69,440,upi,0.269,1
TXN-04372,CUST-7135,34742.07,temporary_bank_decline,14,0,34798.04,4,1,236,wallet,0.387,0
TXN-04373,CUST-1885,30609.69,authentication_failure,7,1,97950.97,0,138,160,upi,0.262,1
TXN-04374,CUST-7275,48281.7,temporary_bank_decline,5,1,30770.19,3,2,464,card,0.308,1
TXN-04375,CUST-1074,20189.63,temporary_bank_decline,8,0,102976.21,4,106,462,upi,0.369,1
TXN-04376,CUST-7404,22199.87,network_error,12,1,8070.38,2,89,194,upi,0.297,0
TXN-04377,CUST-8769,7278.91,insufficient_balance,8,1,83209.34,0,14,209,upi,0.1,1
TXN-04378,CUST-6879,23773.91,insufficient_balance,11,2,163228.94,1,157,324,upi,0.384,1
TXN-04379,CUST-8051,28162.42,authentication_failure,5,0,192164.35,3,2,102,card,0.253,0
TXN-04380,CUST-6139,42013.03,network_error,9,2,47813.98,4,62,23,netbanking,0.554,0
TXN-04381,CUST-3250,2552.14,temporary_bank_decline,4,2,27860.18,4,155,597,card,0.364,1
TXN-04382,CUST-5784,27522.2,network_error,7,1,94203.27,2,33,561,card,0.246,0
TXN-04383,CUST-5751,39843.24,temporary_bank_decline,5,1,12548.75,2,176,199,upi,0.467,0
TXN-04384,CUST-7682,23135.23,authentication_failure,8,1,81894.99,3,57,39,upi,0.324,0
TXN-04385,CUST-9630,47381.89,temporary_bank_decline,7,1,117838.93,3,103,360,upi,0.414,0
TXN-04386,CUST-5459,33028.51,expired_card,10,2,109751.78,4,10,375,upi,0.437,0
TXN-04387,CUST-7834,34611.83,insufficient_balance,10,3,173682.08,0,140,438,upi,0.36,0
TXN-04388,CUST-9751,49187.13,expired_card,8,1,86079.44,4,99,279,card,0.59,0
TXN-04389,CUST-7568,5282.26,expired_card,9,3,49920.05,1,85,17,card,0.33,1
TXN-04390,CUST-9377,297.58,network_error,5,2,56237.24,2,72,567,upi,0.249,0
TXN-04391,CUST-9113,46472.09,expired_card,3,0,169640.19,2,39,369,card,0.241,0
TXN-04392,CUST-6217,34903.94,temporary_bank_decline,4,3,146501.25,1,60,347,card,0.338,1
TXN-04393,CUST-4677,42503.81,authentication_failure,15,0,69636.09,0,88,93,wallet,0.215,0
TXN-04394,CUST-3644,5830.19,temporary_bank_decline,5,0,146823.14,2,12,181,card,0.163,0
TXN-04395,CUST-7326,5389.7,network_error,14,1,62668.09,2,60,311,card,0.254,1
TXN-04396,CUST-2581,47825.28,temporary_bank_decline,11,3,87909.86,1,172,599,card,0.53,0
TXN-04397,CUST-4556,6215.12,temporary_bank_decline,10,0,134953.55,4,20,213,upi,0.221,0
TXN-04398,CUST-6709,35013.73,insufficient_balance,6,0,162801.42,1,80,484,upi,0.268,0
TXN-04399,CUST-1977,31660.01,authentication_failure,5,1,124299.24,0,23,452,upi,0.222,0
TXN-04400,CUST-2352,48486.24,authentication_failure,7,3,44801.56,0,22,397,card,0.316,0
TXN-04401,CUST-4522,15509.43,insufficient_balance,6,1,62267.09,2,101,38,upi,0.3,1
TXN-04402,CUST-8750,33543.15,expired_card,8,2,132414.26,0,113,138,upi,0.275,0
TXN-04403,CUST-6711,35449.37,insufficient_balance,12,1,57120.51,0,122,35,upi,0.24,0
TXN-04404,CUST-1849,39551.01,expired_card,4,2,145510.39,1,24,533,upi,0.296,0
TXN-04405,CUST-8967,49666.83,temporary_bank_decline,7,2,160006.45,1,137,442,upi,0.445,1
TXN-04406,CUST-8717,35974.34,temporary_bank_decline,6,2,106739.14,0,59,393,card,0.237,0
TXN-04407,CUST-5295,23330.55,temporary_bank_decline,15,0,78772.46,4,126,333,card,0.443,0
TXN-04408,CUST-5146,43149.84,temporary_bank_decline,11,2,15632.99,4,86,245,card,0.601,0
TXN-04409,CUST-4634,9673.59,temporary_bank_decline,6,1,86590.63,0,37,453,card,0.031,1
TXN-04410,CUST-9879,41908.28,temporary_bank_decline,8,1,180103.63,2,1,435,card,0.328,1
TXN-04411,CUST-1558,2013.97,authentication_failure,7,3,136372.92,1,104,462,card,0.236,1
TXN-04412,CUST-1720,43209.89,network_error,9,1,115781.06,1,42,473,upi,0.386,0
TXN-04413,CUST-1853,11992.97,expired_card,9,2,162577.27,4,7,317,netbanking,0.261,1
TXN-04414,CUST-7861,4806.26,expired_card,5,1,73945.03,3,162,524,wallet,0.304,0
TXN-04415,CUST-5366,7681.35,expired_card,4,0,110844.87,3,128,310,upi,0.201,0
TXN-04416,CUST-1056,27649.07,temporary_bank_decline,12,0,29624.06,4,58,102,card,0.361,1
TXN-04417,CUST-6715,37561.33,expired_card,8,3,186265.1,4,28,408,card,0.406,0
TXN-04418,CUST-6930,13112.42,network_error,12,0,127738.27,0,49,409,upi,0.036,0
TXN-04419,CUST-2255,46071.19,temporary_bank_decline,6,0,126523.01,3,96,159,upi,0.369,0
TXN-04420,CUST-6404,34570.15,temporary_bank_decline,6,3,26366.41,2,18,525,wallet,0.358,0
TXN-04421,CUST-3636,47368.55,temporary_bank_decline,10,0,120149.09,2,74,202,netbanking,0.298,1
TXN-04422,CUST-1191,18407.8,temporary_bank_decline,11,2,114724.63,0,100,147,upi,0.248,1
TXN-04423,CUST-4218,20952.28,temporary_bank_decline,13,2,38139.18,2,170,325,card,0.341,1
TXN-04424,CUST-5672,40666.19,insufficient_balance,11,2,63532.07,0,140,584,upi,0.329,1
TXN-04425,CUST-8934,29593.99,temporary_bank_decline,13,1,144079.92,0,24,427,upi,0.156,0
TXN-04426,CUST-8891,47777.31,insufficient_balance,8,0,85821.62,3,40,15,card,0.403,0
TXN-04427,CUST-6743,11224.48,authentication_failure,10,2,112080.03,0,42,460,wallet,0.041,1
TXN-04428,CUST-8046,3781.24,network_error,4,0,82534.39,3,120,146,upi,0.302,1
TXN-04429,CUST-2902,31416.58,temporary_bank_decline,4,1,141721.41,2,46,112,upi,0.2,0
TXN-04430,CUST-9866,13968.34,temporary_bank_decline,8,2,72880.51,2,130,305,upi,0.279,1
TXN-04431,CUST-4767,15737.71,insufficient_balance,6,0,193082.95,2,105,178,upi,0.227,0
TXN-04432,CUST-6442,45178.74,authentication_failure,14,0,71544.97,2,122,191,upi,0.397,1
TXN-04433,CUST-7325,30669.24,temporary_bank_decline,3,2,123166.1,0,29,551,wallet,0.244,1
TXN-04434,CUST-1500,38928.76,insufficient_balance,9,1,27733.94,4,7,288,upi,0.437,0
TXN-04435,CUST-7030,30299.51,expired_card,10,1,8978.26,1,32,329,upi,0.189,0
TXN-04436,CUST-6500,4345.82,temporary_bank_decline,8,3,43245.71,2,144,100,upi,0.31,1
TXN-04437,CUST-9652,9820.86,expired_card,13,1,149891.42,3,17,383,upi,0.202,0
TXN-04438,CUST-1229,46518.07,temporary_bank_decline,12,0,132663.86,1,46,472,upi,0.291,1
TXN-04439,CUST-5195,39323.18,authentication_failure,7,3,106546.21,3,137,229,upi,0.535,0
TXN-04440,CUST-6752,47194.57,insufficient_balance,9,1,110533.76,4,127,220,upi,0.561,0
TXN-04441,CUST-4405,14137.08,expired_card,6,2,33142.92,3,31,127,wallet,0.323,1
TXN-04442,CUST-2808,28825.61,network_error,10,1,53579.17,3,85,326,netbanking,0.446,0
TXN-04443,CUST-8690,12908.84,temporary_bank_decline,5,2,115271.56,4,121,19,upi,0.398,0
TXN-04444,CUST-3166,4235.9,insufficient_balance,7,2,5329.52,0,120,375,wallet,0.046,0
TXN-04445,CUST-2835,21436.38,expired_card,6,1,114880.25,4,67,214,card,0.327,1
TXN-04446,CUST-7395,45005.39,insufficient_balance,5,4,38895.88,4,79,379,netbanking,0.528,0
TXN-04447,CUST-6498,20800.3,network_error,12,0,119831.68,1,13,285,card,0.113,1
TXN-04448,CUST-8551,28323.53,network_error,6,1,42097.96,4,29,352,card,0.455,0
TXN-04449,CUST-7105,37760.81,network_error,10,1,107604.37,3,24,8,card,0.419,0
TXN-04450,CUST-9446,16514.18,authentication_failure,11,3,153263.25,2,136,477,upi,0.332,0
TXN-04451,CUST-3860,41616.17,expired_card,9,0,121285.88,3,156,412,card,0.484,1
TXN-04452,CUST-7367,3809.16,expired_card,8,2,159111.44,2,114,568,upi,0.261,0
TXN-04453,CUST-7046,11818.21,temporary_bank_decline,9,1,46067.42,4,31,274,wallet,0.291,0
TXN-04454,CUST-5241,11460.5,authentication_failure,10,2,83296.83,2,28,220,upi,0.195,0
TXN-04455,CUST-1707,287.82,expired_card,5,1,36455.51,2,138,403,card,0.302,0
TXN-04456,CUST-5672,17330.25,temporary_bank_decline,10,2,79169.75,3,22,69,netbanking,0.353,0
TXN-04457,CUST-7092,30705.02,authentication_failure,8,0,67631.89,1,125,86,netbanking,0.257,0
TXN-04458,CUST-2174,3988.65,network_error,9,0,129789.9,0,64,296,wallet,0.11,0
TXN-04459,CUST-2290,8005.32,temporary_bank_decline,6,2,125093.87,4,93,312,card,0.389,0
TXN-04460,CUST-5604,39627.8,temporary_bank_decline,10,2,5564.3,0,44,564,upi,0.211,0
TXN-04461,CUST-9041,5603.58,insufficient_balance,6,1,183990.94,1,4,543,wallet,0.043,0
TXN-04462,CUST-2611,22085.23,expired_card,17,1,85864.77,0,24,67,upi,0.159,0
TXN-04463,CUST-1874,25072.47,expired_card,11,1,88777.21,3,115,508,upi,0.33,0
TXN-04464,CUST-2430,44990.12,expired_card,5,4,19015.93,2,115,599,upi,0.388,0
TXN-04465,CUST-6781,37302.45,temporary_bank_decline,8,1,195128.73,1,122,214,card,0.317,1
TXN-04466,CUST-3497,37217.25,authentication_failure,10,2,61363.08,4,18,584,upi,0.45,0
TXN-04467,CUST-5524,39376.38,expired_card,4,2,139100.1,0,34,228,card,0.229,1
TXN-04468,CUST-8555,36262.18,insufficient_balance,5,0,133839.61,3,68,344,wallet,0.422,1
TXN-04469,CUST-1777,11577.85,temporary_bank_decline,14,0,130863.7,1,20,503,upi,0.007,1
TXN-04470,CUST-2359,39518.91,expired_card,6,2,183224.63,3,129,91,card,0.456,0
TXN-04471,CUST-1878,47571.45,expired_card,7,2,31056.31,0,135,394,upi,0.206,0
TXN-04472,CUST-1093,3735.29,authentication_failure,11,4,96181.12,4,155,147,card,0.338,1
TXN-04473,CUST-9879,31104.76,temporary_bank_decline,6,0,186773.03,4,113,83,card,0.392,1
TXN-04474,CUST-9779,34334.11,expired_card,7,0,132195.83,4,108,452,upi,0.486,0
TXN-04475,CUST-7796,31912.18,network_error,8,2,131235.59,4,81,458,upi,0.468,0
TXN-04476,CUST-4738,32425.64,authentication_failure,7,2,106499.51,2,9,380,upi,0.405,1
TXN-04477,CUST-3769,31147.05,temporary_bank_decline,14,2,159293.29,4,85,256,netbanking,0.369,0
TXN-04478,CUST-4258,43526.46,temporary_bank_decline,9,2,22877.33,1,176,324,wallet,0.466,0
TXN-04479,CUST-3150,43375.04,temporary_bank_decline,9,1,8714.44,4,56,159,card,0.456,0
TXN-04480,CUST-6369,27676.27,authentication_failure,5,2,125554.79,0,160,415,upi,0.278,0
TXN-04481,CUST-5760,16415.71,temporary_bank_decline,9,2,29720.66,3,107,246,upi,0.316,1
TXN-04482,CUST-6883,29076.04,temporary_bank_decline,5,1,154727.4,0,41,40,upi,0.22,1
TXN-04483,CUST-9769,15812.61,temporary_bank_decline,10,2,41148.47,0,142,188,upi,0.264,1
TXN-04484,CUST-5455,30879.65,network_error,8,0,141237.93,3,136,598,upi,0.356,0
TXN-04485,CUST-9536,6883.75,temporary_bank_decline,12,0,66131.77,4,20,259,card,0.186,0
TXN-04486,CUST-4372,45029.91,network_error,8,0,66996.68,0,139,335,upi,0.352,1
TXN-04487,CUST-6898,19887.67,network_error,13,2,32950.04,3,113,418,upi,0.447,0
TXN-04488,CUST-8461,8778.36,network_error,8,0,36732.6,0,135,45,card,0.238,1
TXN-04489,CUST-8296,18060.94,network_error,9,1,159958.33,1,85,327,card,0.205,1
TXN-04490,CUST-7538,39207.57,expired_card,7,1,88506.5,1,18,181,upi,0.212,1
TXN-04491,CUST-2951,5478.02,authentication_failure,7,1,61452.49,0,65,204,card,0.045,0
TXN-04492,CUST-9070,41372.4,network_error,8,1,19662.38,1,33,447,netbanking,0.297,1
TXN-04493,CUST-1640,19973.99,insufficient_balance,14,3,138913.98,0,164,56,card,0.292,0
TXN-04494,CUST-9117,27504.31,temporary_bank_decline,6,3,150487.4,2,109,185,upi,0.456,0
TXN-04495,CUST-8430,8349.93,network_error,7,3,149346.6,3,13,45,wallet,0.254,0
TXN-04496,CUST-2290,34216.99,temporary_bank_decline,6,1,79551.47,4,173,111,upi,0.487,0
TXN-04497,CUST-4812,40857.91,authentication_failure,6,2,26654.79,0,90,566,card,0.268,1
TXN-04498,CUST-7083,44005.25,temporary_bank_decline,7,0,113983.89,2,100,98,upi,0.332,0
TXN-04499,CUST-5377,38571.62,insufficient_balance,6,1,86634.98,3,115,478,netbanking,0.469,0
